台灣頻道,#genre#
JapaNews24,https://z3.ubtvfans.com/live/rx4/425/93300e15ec1e3097f55ed196aa2afa3d/index.m3u8
フジone,https://z3.ubtvfans.com/live/rx3/2300/ca5dc1dc9509931a8ccf4cb898db6a56/index.m3u8
フジ two,https://z3.ubtvfans.com/live/rx3/2301/a598c7dabb8ce279495104ade6e791a6/index.m3u8
フジ next,https://z3.ubtvfans.com/live/rx6/2750/7bf1653a931dbfe0216f8594e1e55230/index.m3u8
KANSAI News24,https://z3.ubtvfans.com/live/rx4/247/e5a4ff0b5854421b891ec4f4f4eef8e9/index.m3u8
広島ニュース,https://z3.ubtvfans.com/live/rx4/1095/6267c4e59642721628e9d59f5a3e25ab/index.m3u8
テレ朝チャンネル2,https://z3.ubtvfans.com/live/rx3/2344/865cf242c8e600e0520087edb1dd9aee/index.m3u8
スポーツライブ＋,https://z3.ubtvfans.com/live/rx3/2343/00c5dd905a30c5d1712d8703f94fa1c7/index.m3u8
読売テレビ,https://z3.ubtvfans.com/live/rx3/198/24479ac41b68e91cd75d06e310dab1cf/index.m3u8
関西テレビ,https://z3.ubtvfans.com/live/rx3/235/350d93db7af130ba1d9c3908283f1557/index.m3u8
BS日テレ,https://z3.ubtvfans.com/live/rx3/240/2b437fad4d4bc15937b50218739978a0/index.m3u8
BS朝日,https://z3.ubtvfans.com/live/rx3/241/2f57ee49682bcd7e2688d63b4a2d2e0c/index.m3u8
SHOP,https://z3.ubtvfans.com/live/rx1/3214/b9bc27e40df7a87f85a24e9ad7217c5a/index.m3u8
BSテレビ東京,https://z3.ubtvfans.com/live/rx3/243/542cba17cb8016fb26cba123cd608cb2/index.m3u8
BSフジ,https://z3.ubtvfans.com/live/rx3/244/fd02729fdb1bb20e914cfa8ee50e4ef2/index.m3u8
旅チャンネル,https://z3.ubtvfans.com/live/rx3/2304/c7afa1eb8c6ee384c16707db8614c3b2/index.m3u8
TOKYO MX 1,https://z3.ubtvfans.com/live/rx3/2204/5b836951797068dc5883809b3a0fba6a/index.m3u8
TOKYO MX 2,https://z3.ubtvfans.com/live/rx3/2205/8010baba4395d767b2f7599985480362/index.m3u8
TV Tokyo,https://z3.ubtvfans.com/live/rx3/123/3c9c7e278cd2c625bc5383fdd5ac30f5/index.m3u8
J SPORTS 1,https://z3.ubtvfans.com/live/rx3/129/b5e4cfceaf1957480ff27a2e363c8b47/index.m3u8
J SPORTS 2,https://z3.ubtvfans.com/live/rx3/130/35e5bf1006deae4bf48edf9967e4897f/index.m3u8
J SPORTS 3,https://z3.ubtvfans.com/live/rx3/131/0a72352d3d14c80cf6a6e04875310862/index.m3u8
NHK NEWS 7,https://z3.ubtvfans.com/live/rx1/3477/e4697d093cd6e9d72baa8b3115665f67/index.m3u8
J SPORTS 4,https://z3.ubtvfans.com/live/rx3/132/0275e378a07391b5ae148bca0fa600ec/index.m3u8
J SPORTS 4 （備）,https://z3.ubtvfans.com/live/rx6/3478/b6c7194a8ba0950bb84fabce3bbb0dd9/index.m3u8
ABC朝日,https://z3.ubtvfans.com/live/rx3/127/8685a7990a12ba488c52542a8fd57171/index.m3u8
テレビ東京,https://z3.ubtvfans.com/live/rx3/2202/a0eb9f3e48e16063a3e9156f7c26afa4/index.m3u8
フジテレビ,https://z3.ubtvfans.com/live/rx3/2203/7d2c913fa399d75653de918237c805fc/index.m3u8
大阪TV,https://z3.ubtvfans.com/live/rx3/126/72198f9a06ab5f883348eb2e5144bba0/index.m3u8
WOWOWプライム,https://z3.ubtvfans.com/live/rx3/133/f6956db8c014ad91d6aec76284b2e8fc/index.m3u8
WOWOWライブ,https://z3.ubtvfans.com/live/rx3/134/1b5780c32059911f1626f772797b1e8b/index.m3u8
WOWOWシネマ,https://z3.ubtvfans.com/live/rx3/135/02561264e2d4b82a28f4ac2b2c52770d/index.m3u8
日本テレビ,https://z3.ubtvfans.com/live/rx3/119/7b9693aa2afc5d5d8e9fe49af0e3109d/index.m3u8
ゴルフネットワーク,https://z3.ubtvfans.com/live/rx3/249/9b5983d37f56239f49d331376fad070c/index.m3u8
北海道ニュース,https://z3.ubtvfans.com/live/rx1/39/c678b498d89f1166c3db0f135b090090/index.m3u8
GAORA SPORTS,https://z3.ubtvfans.com/live/rx3/296/673c897107dd7d2def826194f2de2b1e/index.m3u8
TBS,https://z3.ubtvfans.com/live/rx3/124/cae45e399074298b3fa38eac3308dd87/index.m3u8
TBS,https://z3.ubtvfans.com/live/rx3/2201/f2ae39af8d1293abbe895e9f2ae5e3a1/index.m3u8
アニマックス,https://z3.ubtvfans.com/live/rx3/139/22ef9980fdadf773c7596a6f5b9aaf4f/index.m3u8
グリーンチャンネル,https://z3.ubtvfans.com/live/rx3/140/8c5b91ba7353553ef251f1f06c30a43e/index.m3u8
キッズステーション,https://z3.ubtvfans.com/live/rx3/289/6dc4fbfaa62828b54431c8dcd02ab327/index.m3u8
MUSIC ON! TV,https://z3.ubtvfans.com/live/rx3/288/c9720d151f98342ba1f3f2d40c80ab1e/index.m3u8
QVCライブ,https://z3.ubtvfans.com/live/rx1/2218/97ce4ee9424a701137295cdaec5da6e1/index.m3u8
BS日本映画専門Ch,https://z3.ubtvfans.com/live/rx3/2219/826cfee7d90d817814e658af7300a090/index.m3u8
Discovery Japan,https://z3.ubtvfans.com/live/rx3/290/d018dd37fa1ed6fabc0022e68528ac44/index.m3u8
衛星劇場,https://z3.ubtvfans.com/live/rx3/2345/e2701afe837f1c68ac8deef365b58c20/index.m3u8
日テレG＋,https://z3.ubtvfans.com/live/rx3/2434/0f713205dac09e8a9d9f88b7c85e924e/index.m3u8
TBS,https://z3.ubtvfans.com/live/rx6/2917/a8be32f0639588c22ee8739ea3d670aa/index.m3u8
BS-富士,https://z3.ubtvfans.com/live/rx6/2919/5139bf8858e2321e14fc8af9e3de17c0/index.m3u8
フジテレビ富士,https://z3.ubtvfans.com/live/rx6/2920/77ed629f17a344f09b9f42d7109e095b/index.m3u8
テレビ朝日,https://z3.ubtvfans.com/live/rx6/2921/f27c317033442e3b247dceafc9768dee/index.m3u8
テレビ東京,https://z3.ubtvfans.com/live/rx6/2922/c7fe87ac0b26e907f6b2db182879989a/index.m3u8
日本テレビ,https://z3.ubtvfans.com/live/rx6/2923/ca285ac7077c48e21ba2dcba34317710/index.m3u8
スター・チャンネル,https://z3.ubtvfans.com/live/rx6/3210/9a2ffa83fa6f611a5e70475fa328817d/index.m3u8
BSジャパン,https://z3.ubtvfans.com/live/rx6/3211/2badef15cc1a212c2d1c937a0abba145/index.m3u8
BS朝日,https://z3.ubtvfans.com/live/rx6/3213/b9d869205413c7db74c1b1592810ea60/index.m3u8
CGN,https://z3.ubtvfans.com/live/rx6/1215/d3e13caac089f5025cc8111c9f752e0d/index.m3u8
한국,#genre#
KBS1,https://z3.ubtvfans.com/live/rx4/2752/c738c29d70216ec7ba19cbff33e24457/index.m3u8
KBS2,https://z3.ubtvfans.com/live/rx4/2753/a61150ef3130aaaf962afcbbbe9256ce/index.m3u8
CATCH ON2,https://z3.ubtvfans.com/live/rx4/3200/646c32839355a3e6b41aee9152b11640/index.m3u8
SBS,https://z3.ubtvfans.com/live/rx4/252/3d519f2499cad7dff069edf0dbec060f/index.m3u8
SBS,https://z3.ubtvfans.com/live/rx4/3107/8e3172474144d871a1ef5e24d095596d/index.m3u8
SBS BIZ,https://z3.ubtvfans.com/live/rx4/3201/52f3cfe6e6d51cd4475f410889572484/index.m3u8
NOW[미드],https://z3.ubtvfans.com/live/rx4/3166/187c00dbdf01d4a8511564e71739e9d6/index.m3u8
AXN[미드],https://z3.ubtvfans.com/live/rx4/3168/b1229b5fe1054036585e1f953607f382/index.m3u8
SCREEN,https://z3.ubtvfans.com/live/rx4/3153/5755e78355db35ddf8337ab468e4aaed/index.m3u8
KBSN Sports,https://z3.ubtvfans.com/live/rx4/2353/8d00305efee617576ff786327b35e9ea/index.m3u8
바둑TV,https://z3.ubtvfans.com/live/rx4/2356/3fc3e0dff95aad28aec12ea41de99f22/index.m3u8
FTV,https://z3.ubtvfans.com/live/rx4/2905/d221965cfe69c5f54327a45893a491e0/index.m3u8
OCN Thrills,https://z3.ubtvfans.com/live/rx4/2357/d29146b79ead08a3d764b159c8db46f5/index.m3u8
OBS,https://z3.ubtvfans.com/live/rx4/2358/060692fca1ce47f1578407469edf49ad/index.m3u8
연변위성,https://z3.ubtvfans.com/live/rx4/2361/4ac15e5f557cfd16593b933b5d792d46/index.m3u8
TVN,https://z3.ubtvfans.com/live/rx4/295/f7b8f364d98f98e74b987343e3fe39b7/index.m3u8
MBC,https://z3.ubtvfans.com/live/rx4/251/31f2ab1f3e6281afd06ad29959824137/index.m3u8
MBC,https://z3.ubtvfans.com/live/rx4/3106/c3444cb653da77de364be3b94797f0d5/index.m3u8
MBN,https://z3.ubtvfans.com/live/rx4/257/7032c28fa3d4e83419649451008a9c40/index.m3u8
Mnet,https://z3.ubtvfans.com/live/rx4/3203/4ecd9375a8094a718ff431e4e92b346e/index.m3u8
MBN,https://z3.ubtvfans.com/live/rx4/3197/5949215a4d2810237c879a740a55986b/index.m3u8
MBC스포츠,https://z3.ubtvfans.com/live/rx4/265/84594c58474b9da206463f57ce6ac437/index.m3u8
JTBC골프,https://z3.ubtvfans.com/live/rx4/268/f8f241178d37933a311c910ceb1bd697/index.m3u8
JTBC,https://z3.ubtvfans.com/live/rx4/3108/c3efb16e3ec0fe3b9029086f1096f0f3/index.m3u8
JTBC,https://z3.ubtvfans.com/live/rx4/253/6e8d1c5ca1a6e7cc2c3cf2e0c9b5ebf4/index.m3u8
tvN,https://z3.ubtvfans.com/live/rx4/1154/b932286d05d69ee35928a9273ab5f385/index.m3u8
OCN,https://z3.ubtvfans.com/live/rx4/488/39edf1eec162e2381f44780c80da7da3/index.m3u8
OCN Movies,https://z3.ubtvfans.com/live/rx4/3165/0d6f9b82fe5b5d3ee0aa32b1bebf4e0a/index.m3u8
iNet,https://z3.ubtvfans.com/live/rx4/490/7a624be5c359d55f61a438d695975c7a/index.m3u8
OCN,https://z3.ubtvfans.com/live/rx4/3206/1ade62b48625bdff1adcd92d55c470fd/index.m3u8
Spotv,https://z3.ubtvfans.com/live/rx4/266/748bd342160d58c53209b576238e1a0b/index.m3u8
SPOTV ON1,https://z3.ubtvfans.com/live/rx4/3104/1f0ab3145613528389b41122073eb8c4/index.m3u8
Spotv2,https://z3.ubtvfans.com/live/rx2/267/9c11afdd7b23d66607b6c6e893f6a5fb/index.m3u8
SPOTV ON2,https://z3.ubtvfans.com/live/rx4/3105/d91aa80a1de9940f967e6cbab50f172e/index.m3u8
TV Chosun,https://z3.ubtvfans.com/live/rx4/3109/fe5128fd5931a14326ea0c4dac909517/index.m3u8
Arirang TV,https://z3.ubtvfans.com/live/rx4/256/4f9e759c4173bdb6938be16b984d6948/index.m3u8
Mnet,https://z3.ubtvfans.com/live/rx4/1136/73c9767c9abaf0eb45cfa0f2ca51e852/index.m3u8
MBCevery1,https://z3.ubtvfans.com/live/rx4/476/7db889a3619fd91d2004e475e4f70ed7/index.m3u8
Tconvers,https://z3.ubtvfans.com/live/rx4/1134/20b8d333d163d6d014944aff2b824ba6/index.m3u8
채널A,https://z3.ubtvfans.com/live/rx4/1092/b0f4b97a26077b95526aec049f113eaf/index.m3u8
KBC,https://z3.ubtvfans.com/live/rx6/1307/f6fb46fa23ac8cc538d4ebee5bcd6073/index.m3u8
EBS1,https://z3.ubtvfans.com/live/rx6/2439/b6a985fc54e1fa5129d73c31374746e6/index.m3u8
EBS2,https://z3.ubtvfans.com/live/rx6/3006/9e6e7fd8d7965fda01a923371c1441f5/index.m3u8
EBS KIDS,https://z3.ubtvfans.com/live/rx6/3007/024ca279704d26c4911d890bf1e4c287/index.m3u8
EBS PLUS1,https://z3.ubtvfans.com/live/rx6/3008/48ef33bf0d3170d8e148bd3bf270c8ac/index.m3u8
EBS PLUS2,https://z3.ubtvfans.com/live/rx6/3009/c8a9fe2a630d5cf87c471fca8d0fc4c9/index.m3u8
EBSe,https://z3.ubtvfans.com/live/rx6/3010/34ad6c4f9831b9e6912278a6226aa5a5/index.m3u8
tvN Show,https://z3.ubtvfans.com/live/rx4/1020/fa9bed320c0ff7e3b7eb7873dd1b5226/index.m3u8
Inet TV,https://z3.ubtvfans.com/live/rx4/263/dd1a30b5f1be54d131d0ed760c933b10/index.m3u8
Tooniverse,https://z3.ubtvfans.com/live/rx4/1100/1544b208f22520a3691f28069cc44491/index.m3u8
대교 어린이,https://z3.ubtvfans.com/live/rx4/260/3cda35ece7828be714255db4249af6f9/index.m3u8
CNTV,https://z3.ubtvfans.com/live/rx4/3167/439fab4964d45997dab61938543ba996/index.m3u8
Kids Talk Talk,https://z3.ubtvfans.com/live/rx4/1582/123ac24f79f64b7c3bdfd46f6aa5fb18/index.m3u8
SPOTV Golf,https://z3.ubtvfans.com/live/rx4/3169/0dcf3b7396c83008f5fb36af3de5cfcf/index.m3u8
JEI재능TV,https://z3.ubtvfans.com/live/rx4/3205/54807f1d6288d57ecdfea80818092cbb/index.m3u8
Channel A,https://z3.ubtvfans.com/live/rx4/3204/dc99570920e65b26dacc765da59621bd/index.m3u8
CATCH ON1,https://z3.ubtvfans.com/live/rx4/3207/4e9df4e88df476f7293f2ed2d1f03e35/index.m3u8
TV Chosun 2,https://z3.ubtvfans.com/live/rx4/3202/a8c77a3f852061a66bf42de1150ae94e/index.m3u8
SBS Golf,https://z3.ubtvfans.com/live/rx4/3170/c084cf3ce4f4f0845ebd4117885bdce6/index.m3u8
JTBC Golf,https://z3.ubtvfans.com/live/rx4/3173/5babbf0518fc34f2d03c69b74a2f6830/index.m3u8
JTBC Golf&Sports,https://z3.ubtvfans.com/live/rx4/3198/6e77a77403551f48788020dae64a0095/index.m3u8
MBC Sports,https://z3.ubtvfans.com/live/rx4/3174/f58678b018926abd63eb32ea03907b5d/index.m3u8
SBS Sports,https://z3.ubtvfans.com/live/rx4/3199/b66f17e02891308d87a70c1dfa640b19/index.m3u8
SPOTV2,https://z3.ubtvfans.com/live/rx4/250/aa5a71d7ae5fed3dd85045870462dffd/index.m3u8
KBSN Sports,https://z3.ubtvfans.com/live/rx4/174/c5e6ac921fa9634a1f8d95f3748ca23f/index.m3u8
TVBaduk,https://z3.ubtvfans.com/live/rx4/2906/d6a9fed4bb4d05f7e23fcde63556973f/index.m3u8
Channel China,https://z3.ubtvfans.com/live/rx4/2907/ad6e532aede8f182aa849d69abaeb65a/index.m3u8
SKY Sports,https://z3.ubtvfans.com/live/rx4/2910/fa47f5ef55679af42cbc42bc6e484438/index.m3u8
tvN Sports,https://z3.ubtvfans.com/live/rx4/2931/e18c7272548c4c7f7593e612730ea7de/index.m3u8
Smithsonian,https://z3.ubtvfans.com/live/rx4/2934/c30bd52944017a8e4c4b1e8729742675/index.m3u8
BTN,https://z3.ubtvfans.com/live/rx4/3078/3d61b5de17a4bcfa4e4e5bb55d939a92/index.m3u8
SPOTV,https://z3.ubtvfans.com/live/rx4/3080/28738d99d35fe0555db2d1ec3ac14909/index.m3u8
CHING,https://z3.ubtvfans.com/live/rx4/3081/cdb8e0355312ad479995f0211497ba92/index.m3u8
CPBC,https://z3.ubtvfans.com/live/rx4/3083/3609b39809b5c3f41bda799be769ec5a/index.m3u8
CTS,https://z3.ubtvfans.com/live/rx4/3084/b1be9c370edddddff73c280006b01581/index.m3u8
KBS1,https://z3.ubtvfans.com/live/rx4/3086/0d885c4c597ce69746a14c1134a3c6a2/index.m3u8
KBS2,https://z3.ubtvfans.com/live/rx4/3075/4725e31211a20d0c89324552126fbf4f/index.m3u8
CGNTV,https://z3.ubtvfans.com/live/rx3/2911/99700082b6d14b5c6078ec1f10298e36/index.m3u8
Discovery,https://z3.ubtvfans.com/live/rx4/3196/14ec1e68219043fc3b1e059ba5567d40/index.m3u8
CGN AMERICA,https://z3.ubtvfans.com/live/rx3/365/da3a78dd076121664edea4d24d891801/index.m3u8
美國頻道,#genre#
CNN,https://z3.ubtvfans.com/live/rx5/1507/71b9f1013518181edb010140baf7bbab/index.m3u8
CNN,https://z3.ubtvfans.com/live/rx3/1102/3d7a661e618f5a0bac43f6bdf5260a92/index.m3u8
ABC News,https://z3.ubtvfans.com/live/rx2/1516/c03dd61fc10fc5be5c81bf1cbb081942/index.m3u8
Newsmax2,https://z3.ubtvfans.com/live/rx5/156/c0c8c0d6d1111b0dda8e00dc79d82873/index.m3u8
TED,https://z3.ubtvfans.com/live/rx2/1101/53819aa25d689c27df82ab09d99ab3da/index.m3u8
FOX Weather,https://z3.ubtvfans.com/live/rx5/2742/14882b029be4d9984e904086d07aafa2/index.m3u8
mlb  network,https://z3.ubtvfans.com/live/rx5/3251/17f7fe07cf43c456656467eb4de7daa4/index.m3u8
BTN,https://z3.ubtvfans.com/live/rx6/3256/f23384b76bb696a2c8a400d64be60f20/index.m3u8
TLC,https://z3.ubtvfans.com/live/rx5/1206/cf6114de81a3ab32cd8de02f91b8ca69/index.m3u8
FOX,https://z3.ubtvfans.com/live/rx5/1218/ac91085b11756ac87fd4276f77afb940/index.m3u8
mlb  network,https://z3.ubtvfans.com/live/rx6/3250/b87194cb88064424442804d47bfe68d3/index.m3u8
coking chan,https://z3.ubtvfans.com/live/rx5/3233/8998944aa244b4f6dba0924b1c94cc73/index.m3u8
Msnbc,https://z3.ubtvfans.com/live/rx2/1541/18cee0f116084cfbc8b38ea489723591/index.m3u8
MSNBC（備）,https://z3.ubtvfans.com/live/rx3/1104/40aa348cf2979b23d79b54be2acc1547/index.m3u8
NBC,https://z3.ubtvfans.com/live/rx5/1509/6499f5c09c63f21e7ffa3ab5ec241196/index.m3u8
NBC,https://z3.ubtvfans.com/live/rx5/1217/81220a3ef6e9656cc2b5284d0f36b96f/index.m3u8
Fox Business,https://z3.ubtvfans.com/live/rx5/1511/3afe3906f1aaf84274825a7fb36c5861/index.m3u8
E!,https://z3.ubtvfans.com/live/rx3/1222/617cbe5fc7e6a6594018804ed4b799dc/index.m3u8
Hbo East,https://z3.ubtvfans.com/live/rx5/1513/a527f0f37f73374249f094a3c91312b4/index.m3u8
HBO Comedy,https://z3.ubtvfans.com/live/rx3/1109/98d17e658bdfbdfee0343787f4b82585/index.m3u8
HBO Signature,https://z3.ubtvfans.com/live/rx3/1112/7277df373b6d0d2a16096a26e3b15f48/index.m3u8
HBO 2 US,https://z3.ubtvfans.com/live/rx3/1111/1dee45addb51355536c2c97d7bb1a5c4/index.m3u8
HBO 1 US,https://z3.ubtvfans.com/live/rx3/1110/c175bd4f32fc79ca2d187c9bd9030d42/index.m3u8
Tennis chan（備）,https://z3.ubtvfans.com/live/rx6/3235/98cfb9505e3274f2ddbeead52e368652/index.m3u8
law and crime,https://z3.ubtvfans.com/live/rx2/1540/ec90b1a9fa95789bf6c62c38ef98dc49/index.m3u8
MTV,https://z3.ubtvfans.com/live/rx2/1546/590a6f25bc3e805eb1c3e72d214f9851/index.m3u8
CNBC,https://z3.ubtvfans.com/live/rx3/1106/4a3d18b7f788e11b4d72269162839519/index.m3u8
CNBC,https://z3.ubtvfans.com/live/rx5/1555/c056c6335dfbf96351d8c10aa6b4edb5/index.m3u8
CW,https://z3.ubtvfans.com/live/rx3/1220/4eef51c6522405c390e2f1b3f2da5d8c/index.m3u8
Animal Planet,https://z3.ubtvfans.com/live/rx5/1203/4694b28ad6a393491bf6ded591b32e05/index.m3u8
Showtime,https://z3.ubtvfans.com/live/rx5/1568/1dfd79939f71fc94991be79e95870430/index.m3u8
StarZ,https://z3.ubtvfans.com/live/rx5/1569/16b2e4451f1a24dab29f706068239530/index.m3u8
Right Now,https://z3.ubtvfans.com/live/rx5/144/3285172f6e8c7c79e730dac7af3ee9c7/index.m3u8
Atlanta,https://z3.ubtvfans.com/live/rx5/1055/65875936c333373c222fa4aadd069985/index.m3u8
Panama City,https://z3.ubtvfans.com/live/rx5/1056/78187efa3a4a84b9994a7e47b186aec4/index.m3u8
Pawleys Island,https://z3.ubtvfans.com/live/rx5/1057/4304885949607c330c0682a28815d5bb/index.m3u8
HGTV,https://z3.ubtvfans.com/live/rx2/1538/d8590544421912a15b3b2495a4873d4c/index.m3u8
HGTV,https://z3.ubtvfans.com/live/rx6/2311/fd5ee0925efa44494a4c8e9faf79cf29/index.m3u8
National Geographic,https://z3.ubtvfans.com/live/rx6/2312/aff3d69fc1c22ae37eb0529269098a49/index.m3u8
Nat Geo Wild,https://z3.ubtvfans.com/live/rx6/2313/58061e62634e30397a076cea3796b8bb/index.m3u8
Cinemax,https://z3.ubtvfans.com/live/rx6/2314/7e5e6e2b0c7b13f37a137d31dfb9743c/index.m3u8
IFC,https://z3.ubtvfans.com/live/rx6/1362/51b8d322c92bcbf3985b110280ba0375/index.m3u8
ESPN NEWS,https://z3.ubtvfans.com/live/rx6/1363/8facbee2c882568b0e3ddf1a8387ccac/index.m3u8
Fight Box,https://z3.ubtvfans.com/live/rx6/1365/40b04c2dded33fb163cedb7a5b652212/index.m3u8
WABC,https://z3.ubtvfans.com/live/rx6/3264/5d050cb9b4c9bbe556d17d65734fd640/index.m3u8
Outdoor,https://z3.ubtvfans.com/live/rx6/1368/0f3c6e1664ac981e461801302c49a24c/index.m3u8
SEC Network,https://z3.ubtvfans.com/live/rx6/1369/ec9cdc0393e67a2e4d0397d6c277d8b2/index.m3u8
WGN,https://z3.ubtvfans.com/live/rx6/1372/45b2a4798c18713f22bbb284a54c7396/index.m3u8
FX,https://z3.ubtvfans.com/live/rx6/1373/e827aa4e821306e883d61e845d708aa6/index.m3u8
Fuse,https://z3.ubtvfans.com/live/rx6/1376/5e6c5c3d3a080720762636ed05811570/index.m3u8
FX Movie,https://z3.ubtvfans.com/live/rx6/1380/daca9c3c793b5193c7431220ba0fffe0/index.m3u8
Comet,https://z3.ubtvfans.com/live/rx6/1381/f33c083f6d24423a3426f196bd73581c/index.m3u8
5 Star Max,https://z3.ubtvfans.com/live/rx3/1174/7de90c5079acbf4236a61de804deb3dc/index.m3u8
MoreMax,https://z3.ubtvfans.com/live/rx3/1176/2cceabc822dd8ef22e97661004f7534b/index.m3u8
Hallmark Movie,https://z3.ubtvfans.com/live/rx3/1179/9183f060ef0541119de047f7f1df83a1/index.m3u8
TCM,https://z3.ubtvfans.com/live/rx3/1180/1f663f48f913a756d7f23e5c1ad04319/index.m3u8
Starz in Black,https://z3.ubtvfans.com/live/rx3/1181/def781675cb34b9e85e357b2b67cc8dd/index.m3u8
ESPN 1,https://z3.ubtvfans.com/live/rx3/1182/123a0d6a1fd804f243501a2abef81f5e/index.m3u8
ESPN 1,https://z3.ubtvfans.com/live/rx5/2788/d812d481e5d09d3eb81cbb07957313ff/index.m3u8
ESPN 2,https://z3.ubtvfans.com/live/rx5/2789/75fbc09a8e41a3dc5b96361914fba9c3/index.m3u8
NBA TV US,https://z3.ubtvfans.com/live/rx3/1185/c8c0c1e7596be15d60281de81570bf45/index.m3u8
Fight network,https://z3.ubtvfans.com/live/rx2/1527/e86fdbc7f152358770a6fe687b02df2f/index.m3u8
Fox Sport 2,https://z3.ubtvfans.com/live/rx3/1187/5542a5591e5dcb6fe4a66f27596a3848/index.m3u8
NFL Network,https://z3.ubtvfans.com/live/rx3/1189/19870d8c7808f39e0fa3cc65b5186d25/index.m3u8
Food network 美,https://z3.ubtvfans.com/live/rx2/1526/a06515ea8f9d8e3ef25b41b23c4f9a27/index.m3u8
Cartoon Network US,https://z3.ubtvfans.com/live/rx5/1211/e32c7014cd1ad3298160325afba019f6/index.m3u8
Diy network,https://z3.ubtvfans.com/live/rx2/1528/42fac1674f168637bf89a643480462d8/index.m3u8
Goltv,https://z3.ubtvfans.com/live/rx2/1542/addd77009e86bcb1d6b81feb7e2c8ca4/index.m3u8
Golf,https://z3.ubtvfans.com/live/rx3/1190/2173483ea59ed0729f15d8741ced5828/index.m3u8
NBC Golf,https://z3.ubtvfans.com/live/rx2/1539/5e2cd14103814812d019fe549b9d8232/index.m3u8
WWE,https://z3.ubtvfans.com/live/rx3/1191/60e34bcf5bb6514dc8891ec86923cc28/index.m3u8
UFC PASS,https://z3.ubtvfans.com/live/rx3/1192/8234f59938b9150edc15ff4d8fe7834f/index.m3u8
ESPN U,https://z3.ubtvfans.com/live/rx3/1196/53296d1bec1dcb053349edaa438aaba1/index.m3u8
National Geographic,https://z3.ubtvfans.com/live/rx5/1200/0e34896f53da6a28db6970b299a8c0c5/index.m3u8
History,https://z3.ubtvfans.com/live/rx5/1204/c088fe65167831ef237ae2855be829e4/index.m3u8
SMITHSONIAN,https://z3.ubtvfans.com/live/rx5/1205/815645245178cf6d27f9579ffa5e4205/index.m3u8
Disney,https://z3.ubtvfans.com/live/rx5/1208/16993da96fc4908413fe2b40249d74fa/index.m3u8
Disney XD,https://z3.ubtvfans.com/live/rx5/1209/a39f91177e299519749f441fb4d68ac8/index.m3u8
Nick Junior,https://z3.ubtvfans.com/live/rx5/1213/1322827d9f4ff4b0de87f0902218047a/index.m3u8
Boomerang,https://z3.ubtvfans.com/live/rx5/1214/9a5fe1f40784936bd737e6f06468217f/index.m3u8
KCBS（原CBS）,https://z3.ubtvfans.com/live/rx5/1219/c559f328d815ceeed39fc2fcea3f1f31/index.m3u8
LifeTime US,https://z3.ubtvfans.com/live/rx3/1226/6f3ac03a1828f3c2b0d725e83520004c/index.m3u8
Arts and Entertainment,https://z3.ubtvfans.com/live/rx6/1227/fbb9532fd2c5b10d0220a7189d3421f1/index.m3u8
WE TV,https://z3.ubtvfans.com/live/rx6/1229/24451d73a24b994056a37d10a947cd0f/index.m3u8
VH-1,https://z3.ubtvfans.com/live/rx6/1233/caa91fdb568304843b327c476f296a00/index.m3u8
OWN US,https://z3.ubtvfans.com/live/rx6/1235/657aac28b1e2e3234ff0a64727a0daad/index.m3u8
GSN,https://z3.ubtvfans.com/live/rx6/1236/80aaa78c63f0e7c9bb5fea3797db98ff/index.m3u8
FYI,https://z3.ubtvfans.com/live/rx6/1240/224d0a001ca63a638dca653896fb4815/index.m3u8
BabyTV,https://z3.ubtvfans.com/live/rx6/1241/25f4e727154d86d3f8a4f9089dfbe4bc/index.m3u8
TVB1,https://z3.ubtvfans.com/live/rx6/1242/f6307c563430858b3a52b6537671a300/index.m3u8
TVB DRAMA,https://z3.ubtvfans.com/live/rx6/1243/28b0cad35a10ece34c76617cf1666f24/index.m3u8
TVBJ1,https://z3.ubtvfans.com/live/rx6/1244/9e33f54f11985bfef721c0c5b96bc693/index.m3u8
TVBE,https://z3.ubtvfans.com/live/rx6/1245/20b8e643079e2bfa2d636838eb364803/index.m3u8
ktsf26,https://z3.ubtvfans.com/live/rx6/1517/47e02264a4ffc140d6988f187a9775a5/index.m3u8
The Weather Nation,https://z3.ubtvfans.com/live/rx3/1105/8187482b81bd183fd351980203761e45/index.m3u8
Cinemax,https://z3.ubtvfans.com/live/rx2/1518/ca68bf9413ac4eabd8e28330d20a7466/index.m3u8
History,https://z3.ubtvfans.com/live/rx2/1530/a178f5660f30321a7a272c5abd110e18/index.m3u8
Bloomberg,https://z3.ubtvfans.com/live/rx3/1107/6e1b46f5bc60d90c3e05be1e16048c49/index.m3u8
Fox News（備）,https://z3.ubtvfans.com/live/rx1/3263/90e4191a1655ba468ab84f6dafcd7bea/index.m3u8
Travel chan,https://z3.ubtvfans.com/live/rx2/1515/068ac2c109449104e48b7eff9ce1d611/index.m3u8
Discovery,https://z3.ubtvfans.com/live/rx2/1529/76a2dbe3e6b392b0cc85ea14a3fe54cd/index.m3u8
NHL net,https://z3.ubtvfans.com/live/rx2/1534/49438972da47d2447a1fcea494854070/index.m3u8
ShowTime 2,https://z3.ubtvfans.com/live/rx3/1115/5b78e2268faa60121f12bffa5ea314d0/index.m3u8
